台灣頻道,#genre#
KBC NEWS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3219
TBS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2917
NHK World,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2918
BS-富士,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2919
フジテレビ富士,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2920
テレビ朝日,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2921
テレビ東京,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2922
日本テレビ,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2923
スター・チャンネル,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3210
BSジャパン,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3211
NHK Premium,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3212
BS朝日,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3213
BS-TBS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3214
한국,#genre#
연합뉴스TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1039
KBS KOREA,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1040
YTN2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1058
KBS1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2752
KBS2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2753
CATCH ON2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3200
SBS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=252
SBS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3107
SBS BIZ,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3201
Channel A,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3204
CATCH ON1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3207
JEI재능TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3205
NOW[미드],https://hlspull.iptv8k.top/iptv/ubtv.php?id=3166
AXN[미드],https://hlspull.iptv8k.top/iptv/ubtv.php?id=3168
SCREEN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3153
런닝맨,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2347
I.NET,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2351
SkySports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2352
KBSN Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2353
SBS Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2354
FTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2355
바둑TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2356
OCN Thrills,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2357
OBS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2358
Discovery,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2359
투니버스Tooniverse 39,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2360
연변위성,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2361
TVN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=295
MBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=251
MBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3106
MBN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=257
Mnet,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3203
MBN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3197
MBC스포츠,https://hlspull.iptv8k.top/iptv/ubtv.php?id=265
JTBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3108
JTBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=253
tvN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1154
OCN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=488
OCN Movies,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3165
iNet,https://hlspull.iptv8k.top/iptv/ubtv.php?id=490
OCN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3206
CTS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=491
Spotv,https://hlspull.iptv8k.top/iptv/ubtv.php?id=266
SPOTV ON1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3104
SPOTV ON2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3105
THE K-POP,https://hlspull.iptv8k.top/iptv/ubtv.php?id=493
SBS골프,https://hlspull.iptv8k.top/iptv/ubtv.php?id=486
TV Chosun,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3109
한국경제,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1064
매일경제TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1065
YTN dmb,https://hlspull.iptv8k.top/iptv/ubtv.php?id=492
YTN 사이언스,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1605
Arirang TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=256
TV CHOSUN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2333
SBS Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=487
Tconvers,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1134
KBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1307
MTN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1504
토마토TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1544
이데일리TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1554
EBS1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2439
EBS2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3006
EBS KIDS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3007
EBS PLUS1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3008
EBS PLUS2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3009
EBSe,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3010
tvN Show,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1020
tvN Story,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1062
Inet TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=263
Tooniverse,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1100
대교 어린이,https://hlspull.iptv8k.top/iptv/ubtv.php?id=260
CNTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3167
Kids Talk Talk,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1582
SPOTV Golf,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3169
SBS Golf,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3170
JTBC Golf,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3173
JTBC Golf&Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3198
MBC Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3174
SBS Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3199
SPOTV2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=250
KBSN Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=174
FTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2905
TVBaduk,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2906
Channel China,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2907
SKY Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2910
tvN Sports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2931
Smithsonian,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2934
BTN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3078
SPOTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3080
CHING,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3081
CPBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3083
CTS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3084
KBS1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3086
KBS2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3075
CGNTV GW,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2911
Discovery,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3196
美國頻道,#genre#
Sinovision,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1101
mlb  network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3250
BTN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3256
mlb  network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3251
TLC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1206
FOX,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1218
FOX NOW,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1506
WillowCricket,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3231
coking chan,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3233
CNN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1507
CNN （備用）,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1102
Msnbc,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1541
MSNBC（備）,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1104
Newsmax2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=156
Yahoo Finance,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2541
ABC News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1508
NBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1509
NBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1217
Fox Business,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1511
Fox Business,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1108
FOX Weather,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2742
E!,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1222
Hbo East,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1513
HBO Family,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1113
HBO Comedy,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1109
Hbo Family,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1512
HBO Signature,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1112
HBO 2 US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1111
Hbo One,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1514
HBO 1 US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1110
Tennis chan,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1519
Tennis chan（備）,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3235
MTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1546
FX,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1551
CNBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1106
CNBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1555
CW,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1557
CW,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1220
Animal,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1558
Animal Planet,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1203
AE,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1559
Investigation Discovery,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1564
Lifetime Movie Network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1565
Showtime,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1568
StarZ,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1569
USA Network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1571
Right Now,https://hlspull.iptv8k.top/iptv/ubtv.php?id=144
30A TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1052
Atlanta,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1055
Panama City,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1056
Pawleys Island,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1057
HGTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1538
HGTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2311
National Geographic,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2312
Nat Geo Wild,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1521
Nat Geo Wild,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2313
Cinemax,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2314
IFC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1362
ESPN NEWS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1363
CBS Sport,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1364
Fight Box,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1365
Outdoor,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1368
SEC Network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1369
PBS Kids,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1370
WGN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1372
FX,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1373
Fuse,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1376
FX Movie,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1380
Comet,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1381
5 Star Max,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1174
龍翔時代,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1175
MoreMax,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1176
Hallmark Movie,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1179
TCM,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1180
Starz in Black,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1181
ESPN 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1182
ESPN 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2789
NBA,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2792
NBA TV US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1185
Fox Sport 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1187
NFL Network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1189
Food network 美,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1526
Cartoon Network US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1211
USA Network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1230
Diy network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1528
WWE,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1191
UFC PASS,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1192
Bein Sports USA,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1195
ESPN U,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1196
Discovery Channel,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1198
National Geographic,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1200
History,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1204
SMITHSONIAN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1205
Disney,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1208
Disney XD,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1209
Nick Junior,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1213
Boomerang,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1214
KCBS（原CBS）,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1219
LifeTime US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1226
Arts and Entertainment,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1227
Hallmark,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1535
WE TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1229
VH-1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1233
OWN US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1235
GSN,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1236
TVG,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1543
Cooking Channel,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1238
FYI,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1240
BabyTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1241
TVB1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1242
TVB DRAMA,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1243
ABC News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1516
TVBJ1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1244
TVBE,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1245
ktsf26,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1517
The Weather Nation,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1105
Cinemax,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1518
History,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1530
Bloomberg,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1107
Fox News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1510
Travel chan,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1515
Discovery,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1529
ShowTime 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1114
NHL net,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1534
ShowTime 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1115
ShowCase US,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1116
Starz Comedy,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1118
Starz Edge,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1119
Starz Kids Family,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1120
World Fishing net,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1531
Starz Encore,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1121
Starz Encore Westerns,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1122
Bravo,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1525
Babytv,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1522
WFLD-DT Fox 32.1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2431
CBS2-WBBM-TV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2822
ken5,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2429
VH1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1532
woai,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2430
TLC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1533
TNT,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1524
ksat12,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2428
National Geographic,https://hlspull.iptv8k.top/iptv/ubtv.php?id=294
Syfy,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1537
加拿大,#genre#
The Weather Network,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1251
CP 24 Canada,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1247
CBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1252
CTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1253
CHCH,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1256
CTV 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1257
OMNI 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1258
OMNI 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1259
TVO,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1260
Discovery Canada,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1261
TLC Canada,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1262
Love Nature,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1263
Food Network Canada,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1265
Cooking Channel Canada,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1266
CTV Comedy,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1267
CTV Sci-Fi,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1268
Crave 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1269
Crave 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1270
Crave 3,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1271
TSN 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1273
TSN 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1274
TSN 3,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1275
TSN 4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1276
TSN 5,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1277
SportNet ON,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1278
SportNet One,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1279
SportNet World,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1280
SportNet 360,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1281
NBA CA,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1282
TreeHouse,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1283
Teletoon,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1284
YTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1285
新時代東部,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1286
（時移）新時代東,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1287
新時代2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1288
城市電視,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1289
Sportsnet P,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3074
Global,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1254
City,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1255
HGTV Canada,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1264
Business Network News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1250
CTV News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1249
CBC News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1248
Crave 4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1272
英國頻道,#genre#
bt espn hd,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2790
GB News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=77
TalkTV,https://hlspull.iptv8k.top/iptv/ubtv.php?id=309
BBC one,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1382
BBC four cbeebies,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1383
BBC three cbbc,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1384
BBC two,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1385
True entertainment,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1386
Discovery turbo,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1387
sky_docu_hd,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1388
E ent,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1392
BBC red button,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1393
E4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1397
Alibi,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1398
5 star,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1400
Itv 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1401
Itv 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1402
Itv 3,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1403
Itv 4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1404
discovery channel,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1406
Comedy Central,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1408
Rte1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1409
Rte2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1410
Premiersp,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1411
Freesports,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1412
History,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1413
CNBC,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1414
Aljazeera,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1415
Tv3 virgin,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1416
Home,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1417
Dave,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1418
Film 4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1419
More 4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1420
Food Network 英,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1421
Gold,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1422
Syfy,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1423
discovery science,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1424
Discovery investigation,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1426
Tg4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1427
Real live,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1428
Cartoonito,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1429
Watch,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1430
Challenge,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1431
Pick,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1433
Nat Geo Wild,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1434
Nick jr,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1435
Quest,https://hlspull.iptv8k.top/iptv/ubtv.php?id=1436
Sky News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=169
BBC News,https://hlspull.iptv8k.top/iptv/ubtv.php?id=164
BT Sport 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=166
BT Sport 3,https://hlspull.iptv8k.top/iptv/ubtv.php?id=167
BT Sport 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=165
Sky Sports 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=172
Sky Sport 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=171
Sky Sports F1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=182
Sky Sport 3,https://hlspull.iptv8k.top/iptv/ubtv.php?id=183
Sky Sport 4,https://hlspull.iptv8k.top/iptv/ubtv.php?id=417
Sky Sport 5,https://hlspull.iptv8k.top/iptv/ubtv.php?id=418
sky sports racing hd,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2778
sky news hd,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2779
UK Euro Sport 1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3226
UK Euro Sport 2,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3227
sky sports mix,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2780
sky sports arena,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2781
sky sports football,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2782
sky sports premier league,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2783
sky sports the open,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2784
sky sports action,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2785
sky sports cricket,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2786
sky sports main event,https://hlspull.iptv8k.top/iptv/ubtv.php?id=2787
sky sports f1,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3237
cbs action,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3238
Russia Today,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3239
4seven hd,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3240
racing uk hd,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3241
vault,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3242
sky greats,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3243
hoem and health,https://hlspull.iptv8k.top/iptv/ubtv.php?id=3244
